case_id,val_loss,pred_z_LL1,pred_y_LL1,pred_x_LL1,true_z_LL1,true_y_LL1,true_x_LL1,centroid_dist_LL1,target_heatmap_max_LL1,pred_heatmap_max_LL1,loss_LL1,pred_z_LL2,pred_y_LL2,pred_x_LL2,true_z_LL2,true_y_LL2,true_x_LL2,centroid_dist_LL2,target_heatmap_max_LL2,pred_heatmap_max_LL2,loss_LL2,pred_z_LL3,pred_y_LL3,pred_x_LL3,true_z_LL3,true_y_LL3,true_x_LL3,centroid_dist_LL3,target_heatmap_max_LL3,pred_heatmap_max_LL3,loss_LL3,pred_z_LL4,pred_y_LL4,pred_x_LL4,true_z_LL4,true_y_LL4,true_x_LL4,centroid_dist_LL4,target_heatmap_max_LL4,pred_heatmap_max_LL4,loss_LL4,pred_z_RL1,pred_y_RL1,pred_x_RL1,true_z_RL1,true_y_RL1,true_x_RL1,centroid_dist_RL1,target_heatmap_max_RL1,pred_heatmap_max_RL1,loss_RL1,pred_z_RL2,pred_y_RL2,pred_x_RL2,true_z_RL2,true_y_RL2,true_x_RL2,centroid_dist_RL2,target_heatmap_max_RL2,pred_heatmap_max_RL2,loss_RL2,pred_z_ANT,pred_y_ANT,pred_x_ANT,true_z_ANT,true_y_ANT,true_x_ANT,centroid_dist_ANT,target_heatmap_max_ANT,pred_heatmap_max_ANT,loss_ANT,pred_z_Apex,pred_y_Apex,pred_x_Apex,true_z_Apex,true_y_Apex,true_x_Apex,centroid_dist_Apex,target_heatmap_max_Apex,pred_heatmap_max_Apex,loss_Apex,pred_z_Base,pred_y_Base,pred_x_Base,true_z_Base,true_y_Base,true_x_Base,centroid_dist_Base,target_heatmap_max_Base,pred_heatmap_max_Base,loss_Base
10002_HCT2_img,0.1737270951271057,30.0,55.0,129.0,46.5,71.5,42.0,90.07496643066406,0.9726044535636902,3.990828275680542,0.1097165048122406,31.0,53.0,135.0,44.5,58.0,55.0,81.28499603271484,0.986207127571106,7.2535319328308105,0.2368345409631729,27.0,53.0,134.0,48.5,49.0,59.0,78.12329864501953,0.986207127571106,5.0843706130981445,0.18900874257087708,25.0,56.0,133.0,57.5,42.0,71.0,71.38802337646484,0.986207127571106,4.649774551391602,0.22068873047828674,157.0,63.0,151.0,88.5,141.0,110.0,111.61205291748047,0.986207127571106,1.8793262243270874,0.08375543355941772,27.0,53.0,131.0,86.0,135.0,121.0,101.51354217529297,1.0,5.744436740875244,0.14282839000225067,27.0,54.0,135.0,105.5,127.0,72.0,124.3392562866211,0.986207127571106,4.814419746398926,0.17326411604881287,25.0,56.0,130.0,23.5,156.0,71.0,116.11740112304688,0.986207127571106,5.229997158050537,0.1923144906759262,27.0,52.0,135.0,90.5,61.5,101.0,72.65328979492188,0.9726044535636902,4.8435235023498535,0.21513283252716064
